mw_bin_label	bin_start_kda	bin_end_kda	protein_count	marker_count	signaling_prefix_count	family_count	families	marker_genes	signaling_genes	examples_audit_families	audit_burden_score	audit_priority	bin_center_kda	gaussian_effective_candidate_number	gaussian_identity_entropy_bits	gaussian_ambiguity_percentile	gaussian_marker_gaussian_mass	gaussian_signaling_gaussian_mass	gaussian_family_membership_gaussian_mass	gaussian_contextual_audit_burden_index	gaussian_contextual_audit_burden_score_0_100
0.0-2.0 kDa	0.0	2.0	7	0	0	0				tal-1A, tal-2A, tal-3A, Dmel\CG43739, CG1461-5'utr, CG6424-5'utr, Dmel\CG46270	0.35	routine	1.0	31.932347079181906	4.996946692112645	0.9294117647058824	0.0	0.0	0.05622978499333327	0.2680437306501548	26.80437306501548
2.0-4.0 kDa	2.0	4.0	49	0	0	1	Ribosomal_proteins			CG14253-5'utr, Dmel\CG43178, Dmel\CG46525, Dmel\CG45088, MSAmiP, Dmel\CG43200, noncoding_5744, MIP03715_ORF_1, Acp98AB, MIP03715, CG13627-5'utr, Dmel\CG46335, CG43200-3'utr, Mst40, Dmel\CG46310, Dmel\CG45307, CR33939, CG7708-5'utr	3.2	routine	3.0	105.54996384390697	6.721782274265336	0.9541687979539641	0.0	0.0	0.9828463258398813	0.3466014100148068	34.66014100148068
4.0-6.0 kDa	4.0	6.0	104	0	0	1	Ribosomal_proteins			Dmel\CG43965, chr2L_11663230_11663806, BomS3, Dmel\CG45099, Dmel\CG43814, Mst57Db, BomS6, gdl-ORF39, Dmel\CG43251, BomS5, lincRNA.174, Dmel\CG43645, Ost4, Hdac3-5'utr, Dmel\CG43390, Dso1, MtnB, Dmel\CG43694	5.95	routine	5.0	230.24255371524097	7.847010688580768	0.9681841432225063	0.0	0.0	3.433924794004783	0.40290129896352134	40.290129896352134
6.0-8.0 kDa	6.0	8.0	189	0	0	2	Mitochondrial_membrane; Ribosomal_proteins			Tom7, Dmel\CG43610, Dmel\CG46320, Dmel\CG43618, Dmel\CG46456, CG4959, Anp, Dmel\CG43230, Dmel\CG44040, BcDNA:RH07028, Dmel\CG45089, CR43920, Dmel\CG43185, ND-MNLL [Mitochondrial_membrane], Dup99B, Dmel\CG46429, Dmel\CG44355, UQCR-6.4	10.95	elevated	7.0	394.21940678676754	8.62285498945868	0.9748337595907929	0.0	0.0	14.052038771460099	0.45110975568717193	45.110975568717194
8.0-10.0 kDa	8.0	10.0	290	0	0	4	Heat_shock_chaperones; Mitochondrial_membrane; Ribosomal_proteins; Ubiquitin_proteasome			lawc, UQCR-6.4L, E(spl)m6-BFM, p8, BomT2, Dmel\CG17776 [Mitochondrial_membrane], Dmel\CG43182, Ggamma1, Dmel\CG11458, Dmel\CG46433, Dmel\CG44142, Drsl6, NEST:bs34b09, CG15281, ksh, Dmel\CG43169, Dmel\CG42649, RpL38 [Ribosomal_proteins]	17.5	elevated	9.0	575.4722664795252	9.168602592543078	0.9815856777493606	0.0	0.0	28.398313169764677	0.47286352470049803	47.286352470049806
10.0-12.0 kDa	10.0	12.0	343	0	0	6	Apoptosis; Heat_shock_chaperones; Histones; Mitochondrial_membrane; Ribosomal_proteins; Ubiquitin_proteasome			pre-mod(mdg4)-AA, SLIRP1, Dmel\CG7377, CG9167, Dmel\CG43405, hemo, BcDNA:RE60135, Tim8 [Mitochondrial_membrane], Dmel\CG13069, VhaM9.7-b, Dmel\CG33268, inaF-A, Dmel\CG43982, Dmel\CG42806, UQCR-Q, Dmel\CG45486, Dmel\CG42581, Triap1 [Apoptosis]	21.65	elevated	11.0	711.4798188124307	9.474679024935266	0.9910997442455243	0.003178647368075375	0.0	33.87302289074762	0.5013868724884702	50.13868724884703
12.0-14.0 kDa	12.0	14.0	389	0	0	7	Actin_tubulin; Apoptosis; Autophagy; Heat_shock_chaperones; Histones; Mitochondrial_membrane; Ribosomal_proteins			Dmel\CG42568, Dmel\CG14312, Dmel\CG14096, Dmel\CG44362, Dmel\CG42583, ATPsynGL [Mitochondrial_membrane], BaraC, Tst1, Cpr65Av, Dmel\CG13117, Dmel\CG32074, Dmel\CG15034, Dmel\CG32278, Dmel\CG43308, CG10674, Dmel\CG15200, Dmel\CG14984, ND-B12 [Mitochondrial_membrane]	24.7	high	13.0	755.0429664628983	9.560414934529243	0.992838874680307	0.390231240481659	0.04059624312174745	35.18386733030653	0.6186798837410675	61.86798837410675
14.0-16.0 kDa	14.0	16.0	361	1	1	6	Apoptosis; Autophagy; Histones; Mitochondrial_membrane; Ribosomal_proteins; Ubiquitin_proteasome	Atg8a	MED10	Dmel\CG13050, CG13515, Cpr65Ea, BcDNA:RH04491, Dmel\CG13965, strat, dHYPK, DIGF-1, Dmel\CG44088, pal, BcDNA:AT27312, Dmel\CG15404, ITP, Obp18a, Cnep1r1, Dmel\CG13510, Dmel\CG31415, Dmel\CG34185	29.05	high	15.0	795.2703555493765	9.635301583888527	0.9943734015345268	1.4255414166178675	1.8463136982429713	39.01415359815506	0.9129348037738387	91.29348037738387
16.0-18.0 kDa	16.0	18.0	424	1	3	8	Actin_tubulin; Heat_shock_chaperones; Histones; Mitochondrial_membrane; Notch; Protein_phosphatases; Ribosomal_proteins; Ubiquitin_proteasome	RpL32	MED21, MED22, MED9	Chrac-16, Dmel\CG13689, Dmel\CG13239, Dmel\CG7781, Rbp1, RpS23 [Ribosomal_proteins], RpL32 [Ribosomal_proteins], Npc2a, ND-B14.5AL [Mitochondrial_membrane], RpL28 [Ribosomal_proteins], Dmel\CG9568, Dmel\CG11663, Pburs, Dmel\CG11300, MED21, Dmel\CG14658, Blos3, BcDNA:RE30174	35.5	high	17.0	812.8123696835739	9.666778547526238	0.9961125319693095	0.6518416488857891	2.9876208146736074	52.251214080452556	0.8780594312737993	87.80594312737992
18.0-20.0 kDa	18.0	20.0	355	0	1	7	Actin_tubulin; Autophagy; Heat_shock_chaperones; Mitochondrial_membrane; Protein_phosphatases; Ribosomal_proteins; Ubiquitin_proteasome		MED11	ppl, mRpS17 [Ribosomal_proteins], EG:EG0003.8, Dmel\CG13994 [Ubiquitin_proteasome], Dmel\CG13560, BcDNA:AT27976, CCAP, Dmel\CG5500, Dmel\CG34312, RpL34a [Ribosomal_proteins], Dmel\CG15368, Archease, Dmel\CG12426, CG30182, Dmel\CG42655, Gadd45, Dmel\CG15023, RpS11 [Ribosomal_proteins]	24.5	high	19.0	830.2765880961252	9.697448207924557	0.9992838874680307	0.01178637963282473	1.1285006879607455	41.846567197881924	0.6668836927632676	66.68836927632677
20.0-22.0 kDa	20.0	22.0	441	0	2	9	Actin_tubulin; Apoptosis; Heat_shock_chaperones; Histones; Mitochondrial_membrane; RAS_ERK_MAPK; Ribosomal_proteins; Toll_Imd_NFkB; Ubiquitin_proteasome		MED28, Ras85D	retinin, Arf6, Dmel\CG34327, DCTN6-p27, mRpS10, Dmel\CG8300, Glo1, Dmel\CG34251, BcDNA:SD01241, dnd, mt:ND6, CheA7a, Sfp24F, arx, Hand, lectin-33A, Arpc3B [Actin_tubulin], Dmel\CG33654	29.75	high	21.0	814.6017511010788	9.669951105395365	0.9967263427109975	0.07859729045041848	2.328495124565971	37.26344818622663	0.7833175704677703	78.33175704677703
22.0-24.0 kDa	22.0	24.0	358	2	2	6	Actin_tubulin; Heat_shock_chaperones; Mitochondrial_membrane; RAS_ERK_MAPK; Ribosomal_proteins; Ubiquitin_proteasome	Rab5, Rab7	MED31, mad2	Cib2, Dmel\CG31109, Dmel\CG11226, CG14286, Dmel\CG14495, ND-SGDH [Mitochondrial_membrane], BcDNA:GH11730, Dmel\CG16813, VhaPPA1-1, CG15250, Dmel\CG42830, Dmel\CG14455, BP1005, Dmel\CG32797, Rab18, Dmel\CG14777, Dmel\CG34138, Dmel\CG3955	35.4	high	23.0	832.0629987023046	9.700548954288415	0.999693094629156	1.577980689565947	2.596072363327277	34.18858533643368	0.937939213071496	93.7939213071496
24.0-26.0 kDa	24.0	26.0	414	0	2	9	Apoptosis; Autophagy; Heat_shock_chaperones; Histones; Mitochondrial_membrane; Notch; Protein_kinases; Ribosomal_proteins; Ubiquitin_proteasome		MED18, MED7	tun, Dmel\CG12535, Dmel\CG14932, Dmel\CG14086, Dmel\CG43312, GLaz, LSm-4, Polr3G, Dmel\CG33262, Dmel\CG14362, Mabi, CREG, Dmel\CG4000, Dmel\CG13226, Dmel\CG13002, Cfap97D, Dmel\CG9782, Ccp84Ac	29.75	high	25.0	794.1696311839331	9.633303383452489	0.9942710997442455	0.8301842985427518	2.387060004603226	38.811235965396065	0.8835827553467434	88.35827553467433
26.0-28.0 kDa	26.0	28.0	381	0	2	8	Actin_tubulin; GAPDH_metabolic_controls; Heat_shock_chaperones; Histones; Mitochondrial_membrane; Protein_phosphatases; Ribosomal_proteins; Ubiquitin_proteasome		MED20, MED8	CG11134, Gas41, Lipt2, alphaTry, CG9154, Dmel\CG3699, Dmel\CG13616, Dmel\CG12729 [Ubiquitin_proteasome], BcDNA:GH06302, Dmel\CG13603, Vha26, Tsp42Eh, Dmel\CG33340, Osi9, CK02422a, Dmel\CG11672, Sld5, cerv	28.05	high	27.0	820.5596152832491	9.68046434197703	0.9981585677749361	0.012844248878443857	2.6581742559681265	37.35437264614568	0.7593581055581151	75.93581055581151
28.0-30.0 kDa	28.0	30.0	413	0	3	11	Actin_tubulin; Apoptosis; GAPDH_metabolic_controls; Histones; Mitochondrial_membrane; Notch; Protein_phosphatases; Ribosomal_proteins; Toll_Imd_NFkB; Ubiquitin_proteasome; Wnt_Wingless		MED4, MED6, imd	Obp83cd, Dmel\CG12861, CG6171, 15010468, Obp83ef, Jon65Aiv, EG:BACR25B3.6, lectin-29Ca, BaraA1, BaraA2, Dmel\CG32391, Dmel\CG34442, Obp56c, Jhbp7, Ag5r, CG11342, Dmel\CG9150, 312	32.75	high	29.0	808.7362808985584	9.659525523745415	0.9954987212276215	0.30080630711852857	3.5119036744851	37.91869450251321	0.8454642885751098	84.54642885751097
30.0-32.0 kDa	30.0	32.0	362	1	1	12	Actin_tubulin; Apoptosis; Autophagy; GAPDH_metabolic_controls; Histones; JNK_MAPK; Mitochondrial_membrane; Notch; Protein_phosphatases; Ribosomal_proteins; Toll_Imd_NFkB; Ubiquitin_proteasome	porin	Jra	Fire-like, Dmel\CG10053, Dmel\CG13408, Jhbp5, BcDNA:SD21514, Dmel\CG13996, Ip259, Fst, Ric, Osi7, Q9VXA9, fd19B, aqz, mt:CoIII [Mitochondrial_membrane], CAHbeta, Dmel\CG8508, Dmel\CG4815, wupA	33.6	high	31.0	738.8930139448661	9.529221678063784	0.992225063938619	0.9037172362195992	1.6482583936182675	35.06303169534949	0.8452681157292063	84.52681157292064
32.0-34.0 kDa	32.0	34.0	320	0	1	8	Actin_tubulin; Mitochondrial_membrane; Notch; Protein_kinases; Protein_phosphatases; Ribosomal_proteins; Ubiquitin_proteasome; Wnt_Wingless		MED27	Osi3, Mtap, Dmel\CG11095, Cchl, Dmel\CG13622, SPH199, anon2A5 [Mitochondrial_membrane], Dmel\CG10587, Dmel\CG14329, Dmel\CG34295, CG17837, Nubpl, Dmel\CG34206, Ing5, Dmel\CG8252, Dmel\CG34011, Osi6, HDC06756	23.5	high	33.0	705.5807258085175	9.462667341429425	0.9905882352941177	0.17325316314458858	1.5638179098031806	30.01152740730751	0.7464456491799412	74.64456491799412
34.0-36.0 kDa	34.0	36.0	352	2	3	9	Actin_tubulin; Apoptosis; GAPDH_metabolic_controls; Notch; Protein_kinases; Protein_phosphatases; Ribosomal_proteins; Ubiquitin_proteasome; Wnt_Wingless	Gapdh1, Gapdh2	MED19, MED30, TORIP	TORIP, Dmel\CG10973, Teh1, Dmel\CG11617, RpL5 [Ribosomal_proteins], Dmel\CG34444, CAH14, LPP-like, Dmel\CG6067, Dmel\CG10465, MET30, Dmel\CG46434, Dmel\CG6972, Dmel\CG32371, Surf1, jhamt, Dmel\CG14420, Osi18	38.85	high	35.0	695.2077711519433	9.441300398710279	0.9891560102301791	1.8744746287319893	3.02906531261605	31.833378841274886	0.9536333438715959	95.3633343871596
36.0-38.0 kDa	36.0	38.0	329	0	0	7	Apoptosis; Autophagy; Notch; Protein_kinases; Protein_phosphatases; Ribosomal_proteins; Ubiquitin_proteasome			EG:BACR43E12.6, Sbp2, PPP1R15 [Protein_phosphatases], Tengl1, Dmel\CG14511, AnxB9, Mdh1, Dmel\CG1275, jet, Sr-CIII, wmd, anon-WO0242455.53, Zip48C, TBC1d7, JMJD7, elgi [Ubiquitin_proteasome], Ski8, Gmer	21.7	elevated	37.0	709.0691404511031	9.469782499499873	0.9907928388746803	0.5211743780229894	1.0331544997031168	27.118939318065134	0.726907009399379	72.6907009399379
38.0-40.0 kDa	38.0	40.0	339	0	1	7	Histones; Mitochondrial_membrane; Protein_kinases; Protein_phosphatases; RAS_ERK_MAPK; Ubiquitin_proteasome; Wnt_Wingless		Torsin	Dmel\CG10657, BVRA, Dmel\CG12224, sro, AlkB, Dmel\CG11674, QC, CG18512, CG7840, Tssk2, Dmel\CG8746, UBL3 [Ubiquitin_proteasome], Dmel\CG14074, Dmel\CG3397, Rpn8 [Ubiquitin_proteasome], Cyt-c1L, Dmel\CG10931, mtTFB1	23.7	high	39.0	684.0318175800813	9.417919623069224	0.9884398976982097	0.03987071683204243	0.7112456935475231	21.165399252948554	0.6059430575322149	60.59430575322149
40.0-42.0 kDa	40.0	42.0	316	2	0	9	Actin_tubulin; GAPDH_metabolic_controls; Heat_shock_chaperones; Mitochondrial_membrane; Protein_kinases; Protein_phosphatases; RAS_ERK_MAPK; Ubiquitin_proteasome; Wnt_Wingless	Act42A, Act5C		Dmel\CG11367, Dmel\CG7530, Dmel\CG4983, Dmel\CG14445, CG5135, Dmel\CG2082, Cpr97Ea, Ubx, Dmel\CG17287, SP42, Uro, Bace, Gpdh2, Rbp6, Prp38, Dmel\CG5418, FMRFa, Dmel\CG8870	32.55	high	41.0	646.3007599303869	9.336061877734622	0.9852685421994885	1.4256462691181233	0.16271795438257647	30.28721457561442	0.7248480165936795	72.48480165936795
42.0-44.0 kDa	42.0	44.0	313	0	2	8	Actin_tubulin; Apoptosis; JNK_MAPK; Notch; Protein_kinases; Protein_phosphatases; RAS_ERK_MAPK; Ubiquitin_proteasome		Dsor1, bsk	Rpn13 [Ubiquitin_proteasome], Dmel\CG7810, Dmel\CG17134, Fa2h, Pbp45, CG13886, Arp53D [Actin_tubulin], Dmel\CG18563, HL03644, Dmel\CG17440, wkd, Ttc19, Dmel\CG14507, Dmel\CG18808, Dmel\CG12520, beg, Sdc, Rtc1	24.65	high	43.0	657.8731102148262	9.361665535259274	0.9861892583120204	1.000278776653738	1.6930352121186867	33.089554708516644	0.8608629269059458	86.08629269059458
44.0-46.0 kDa	44.0	46.0	330	0	0	10	Actin_tubulin; Autophagy; Heat_shock_chaperones; Mitochondrial_membrane; Protein_kinases; Protein_phosphatases; RAS_ERK_MAPK; Ribosomal_proteins; Ubiquitin_proteasome; Wnt_Wingless			CG12294, CG33047, Dmel\CG11099, Dmel\CG43711, Gr10b, sug, Dmel\CG8539, CtsK2, a6, Pect, BcDNA:SD02419, eIF3m, Dmel\CG2267, Lipt1, betaggt-I, Pk34A [Protein_kinases], anon-WO0118547.731, Dus4	24.0	high	45.0	658.3052547421751	9.362612903496824	0.9863938618925832	0.012854467452987076	1.2174062833476116	28.486095541310334	0.6547004375008779	65.4700437500878
46.0-48.0 kDa	46.0	48.0	307	0	1	13	Actin_tubulin; Autophagy; Heat_shock_chaperones; Histones; Mitochondrial_membrane; Notch; Protein_kinases; Protein_phosphatases; RAS_ERK_MAPK; Ribosomal_proteins; Toll_Imd_NFkB; Ubiquitin_proteasome; Wnt_Wingless		Egfrap	Dmel\CG1105, Dmel\CG14834, SppL, Dmel\CG15056, Or94a, CG12822-PA, Dmel\CG3987, tin, Or42b, Gr85a, Or69a, Egfrap, Dmel\CG7264, Yp3, bip1, Dmel\CG9372, Dmel\CG9775, Gr22a	26.6	high	47.0	651.938164139421	9.34859132214513	0.9856777493606138	0.03696459251633376	0.6762506110100819	33.41494199245338	0.6147920379799828	61.47920379799828
48.0-50.0 kDa	48.0	50.0	300	2	0	12	Actin_tubulin; Apoptosis; Autophagy; Heat_shock_chaperones; Histones; Mitochondrial_membrane; Notch; Protein_kinases; Protein_phosphatases; RAS_ERK_MAPK; Ubiquitin_proteasome; Wnt_Wingless	alphaTub84B, alphaTub84D		GalT5, pre-lola-G, l(3)neo38, anon-WO0118547.264, PolD2 [Notch], sut4, rho-4, Dmel\CG10376, Diap1 [Apoptosis], CG13770, Dmel\CG3635, Dmel\CG10559, carboxypeptidase, 6959, Eig71Ee, cpt, M1BP, brwl	34.0	high	49.0	623.828482929497	9.285005614950755	0.9839386189258312	1.8524404498122626	0.3812631984583527	30.424601710986888	0.761908673433683	76.1908673433683
50.0-52.0 kDa	50.0	52.0	291	1	2	10	Actin_tubulin; Apoptosis; Autophagy; BMP_TGFbeta; Histones; Mitochondrial_membrane; Notch; Protein_kinases; Ubiquitin_proteasome; Wnt_Wingless	betaTub56D	Mad, PVRAP	Dmel\CG33116, T3dh, Dmel\CG12061, Dmel\CG14718, Sry-delta [Notch], Uba3, acs, amls, Stard7, Dmel\CG14696, CG12258, Dmel\CG8563, Herp, Dbct, IP3K1, loqs, eIF4H2, nvd	30.05	high	51.0	582.1295646466418	9.18519647945465	0.9821994884910485	1.79466241114772	1.8270265383505484	23.80787229332231	0.8966429237222577	89.66429237222577
52.0-54.0 kDa	52.0	54.0	265	0	3	8	Actin_tubulin; BMP_TGFbeta; Hedgehog; JNK_MAPK; Mitochondrial_membrane; Protein_kinases; Ubiquitin_proteasome; Wnt_Wingless		Smox, ptch, sgg	Acph-1, ppk30, Jheh2, Dmel\CG8366, Drep4, FBgn, Dmel\CG42826, polyph, Dmel\CG7239, BcDNA:LP01340, ap, Ets65A, path, Sms, Dph2, Orc5, Dmel\CG8785, Argk3	23.75	high	53.0	555.9072210512546	9.118700312115013	0.9803580562659846	0.574722861395065	2.645805259008126	19.808041974498444	0.8272442533095207	82.72442533095207
54.0-56.0 kDa	54.0	56.0	247	1	2	10	Apoptosis; GAPDH_metabolic_controls; Heat_shock_chaperones; Histones; Insulin_PI3K_AKT_TOR; Mitochondrial_membrane; Protein_kinases; Ribosomal_proteins; Ubiquitin_proteasome; Wnt_Wingless	ATPsynbeta	S6KL, S6k	CapaR, Dmel\CG32204, dmGlut, BcDNA:RE64043, ana, sut2, Dmel\CG17782, Mur29B, Rh50, Dmel\CG1774, Dmel\CG11927, Dmel\CG5653, Dmel\CG14015, Dmel\CG18493, Dh44-R2, Dmel\CG15572, trbl, PIG-M	27.85	high	55.0	544.1436083685207	9.087843642241504	0.9794373401534527	0.6717746246879079	3.8389989481179327	18.41576596139362	0.8467486850128729	84.67486850128729
56.0-58.0 kDa	56.0	58.0	277	0	1	9	Apoptosis; Autophagy; GAPDH_metabolic_controls; Mitochondrial_membrane; Notch; Protein_kinases; Protein_phosphatases; Toll_Imd_NFkB; Ubiquitin_proteasome		pll	Rpn3 [Ubiquitin_proteasome], gene, Dmel\CG16721, PIG-Q, Es2, Ofut2, emei, CtIP, Dmel\CG3610, Synd, PGRP-LC, Dmel\CG7352, SmydA-9, mthl6, B-H1, Cp7Fb, VGlut2, Vml	22.1	elevated	57.0	572.5721217066505	9.161313617613402	0.9812787723785166	0.015270487809642585	1.4266263342612344	19.405514818628	0.6638871004604622	66.38871004604621
58.0-60.0 kDa	58.0	60.0	306	0	1	10	Actin_tubulin; Apoptosis; Heat_shock_chaperones; Histones; Insulin_PI3K_AKT_TOR; Mitochondrial_membrane; Protein_kinases; Protein_phosphatases; Ubiquitin_proteasome; Wnt_Wingless		Pten	Dmel\CG7910, Cyp6a9, CG40146, Dmel\CG14868, Dmel\CG7115, TkR86C, swi2, fon, CG11945, Klc, tup, Tpst, CCT2, coro, Dus1, Dmel\CG14655, Adgf-D, TBPH	24.3	high	59.0	584.9633905645502	9.19220252745595	0.9824040920716113	0.0	1.2157367028355843	22.341628821144976	0.6119242432585872	61.19242432585872
60.0-62.0 kDa	60.0	62.0	241	0	2	8	Actin_tubulin; GAPDH_metabolic_controls; Heat_shock_chaperones; Histones; Notch; Protein_kinases; Toll_Imd_NFkB; Ubiquitin_proteasome		Myd88, Panx	Kap-alpha1, gish [Protein_kinases], C901 [Notch], Ubi-p5E [Ubiquitin_proteasome], CG17099, LPCAT, Cyp9h1, Dgkepsilon, Dmel\CG14223, Dmel\CG9784, Eogt, AC, Saft, klg, Ugt49B1, CG13382, Dmel\CG3347, Dmel\CG32454	21.05	elevated	61.0	520.5129323014253	9.023790197939874	0.9785166240409208	0.0	2.0991051856965712	18.29475627390904	0.6684279997103897	66.84279997103897
62.0-64.0 kDa	62.0	64.0	207	0	0	4	Histones; Protein_kinases; Protein_phosphatases; Ubiquitin_proteasome			RluA-2, Dmel\CG5191, NimA, Dmel\CG42304, Ada2b, Dmel\CG7492, emp, anon-WO0140519.45, Dmel\CG1271, BcDNA:GH24648, swa, Dmel\CG3281, Dmel\CG6479, mthl11, Jhedup, Ptp61F [Protein_phosphatases], Snmp1, PH4alphaNE2	13.35	elevated	63.0	434.58380122566217	8.763490589956719	0.9772890025575448	0.07048348723123668	0.3812804789242708	10.692165810184527	0.5666213237130773	56.66213237130773
64.0-66.0 kDa	64.0	66.0	224	1	1	10	Autophagy; BMP_TGFbeta; GAPDH_metabolic_controls; Heat_shock_chaperones; Histones; Protein_kinases; Protein_phosphatases; RAS_ERK_MAPK; Ribosomal_proteins; Ubiquitin_proteasome	ref(2)P	dpp	Atac3, nAChRalpha1, Dmel\CG11380, Dmel\CG17636, Dmel\CG11498, Alat, CG13007, Ttc26, Mfe2, Dmel\CG3544, kairos, d3635, CG33124-PB, Tdp1, CG31668-PB, gas, CG15332, Adck5	25.2	high	65.0	418.4853128138946	8.709033180525536	0.9761636828644501	0.9655665998826064	0.7419413631066192	19.4011866687663	0.7250975171247115	72.50975171247114
66.0-68.0 kDa	66.0	68.0	183	0	1	9	Actin_tubulin; BMP_TGFbeta; Insulin_PI3K_AKT_TOR; Mitochondrial_membrane; Notch; Protein_kinases; Protein_phosphatases; Ubiquitin_proteasome; Wnt_Wingless		foxo	CG10428, CG10532 [Protein_kinases], Dmel\CG13870, DS06874.7, Slc45-1, RanGAP, pie, Dmel\CG11964 [Wnt_Wingless], Dmel\CG10801, Ugt305A1, dyl, vlc, ChLD3, E(var)3-9, Dmel\CG4382, schuy, Mst84B, opa	17.4	elevated	67.0	417.8780300620226	8.706938100735213	0.9758567774936061	0.8320637474097777	1.4852549582156396	19.43646753040447	0.7956103343501095	79.56103343501096
68.0-70.0 kDa	68.0	70.0	195	1	1	7	Autophagy; Heat_shock_chaperones; Hedgehog; Notch; Protein_kinases; Protein_phosphatases; Ubiquitin_proteasome	Cnx99A	aPKC	lovit, CG3430, Cnx99A, Dmel\CG8547, Dus3, Tkt, anon-WO0118547.91, Menl-1, myo, Pgant8, Mettl3, dind, ppk9, Dmel\CG17803, Moe, sav, TyrR, Dmel\CG33296	21.5	elevated	69.0	388.8984313454075	8.60324960532657	0.9746291560102301	0.7932503362248362	1.5067564847427903	21.567173813249845	0.7957074343049408	79.57074343049409
70.0-72.0 kDa	70.0	72.0	180	2	2	3	Heat_shock_chaperones; Histones; Protein_kinases	Hsc70-4, Lam	MED17, Madm	l(2)k01209, Ir94a, Klp59C, mtDNA-helicase, eIF2A, Dmel\CG13786, Dmel\CG9521, Dmel\CG7246, eyg, Hayan, Dmel\CG4669, CCDC151, mxt, RSG7, Ance-4, Hsp70Aa [Heat_shock_chaperones], Hsp70Ab [Heat_shock_chaperones], dpr15	24.25	high	71.0	364.6263110721205	8.510274858347875	0.9737084398976982	1.9591015688694835	2.1024870940249083	14.805353231409219	0.9028702496985683	90.28702496985683
72.0-74.0 kDa	72.0	74.0	147	0	0	5	Actin_tubulin; Heat_shock_chaperones; Protein_kinases; Protein_phosphatases; Wnt_Wingless			Alg9, pasha, Dmel\CG4459, Tdc2, Dmel\CG13605, Fim, dah [Actin_tubulin], Pgant5, byn, CYLD, Rph, Dmtn, IntS10, Hsc70-3 [Heat_shock_chaperones], PK2-R1, Gat, Idua, Dmel\CG13458	11.1	elevated	73.0	321.40970330850337	8.32826967418208	0.972685421994885	0.41032025045442244	0.9112909608796099	8.508905629147291	0.658160667315765	65.8160667315765
74.0-76.0 kDa	74.0	76.0	144	0	2	9	Actin_tubulin; Autophagy; BMP_TGFbeta; Heat_shock_chaperones; Protein_kinases; Protein_phosphatases; RAS_ERK_MAPK; Toll_Imd_NFkB; Ubiquitin_proteasome		Ptcd3, Tak1	Dmel\CG5953, Rsph3, Pgant4, Myb, Papss, dsf, Hsc70-5 [Heat_shock_chaperones], Dmel\CG9289, Dmel\CG8925, Cip4, Dmel\CG5687, Adar, HBS1, Kif3C, Sh, Ptcd3, Cp110, Lasp	16.95	elevated	75.0	304.659851206372	8.251055580570778	0.971150895140665	0.0016280868192002122	1.5715923766421263	13.85286771302858	0.6419496090757943	64.19496090757943
76.0-78.0 kDa	76.0	78.0	160	0	1	9	Autophagy; BMP_TGFbeta; Heat_shock_chaperones; Histones; Insulin_PI3K_AKT_TOR; Mitochondrial_membrane; Notch; Protein_kinases; Ribosomal_proteins		brk	CG2614, Acox57D-p, pira, Dmel\CG11369, Dmel\CG12990, Fmr1, Dmel\CG13097, cg3225, Dmel\CG4822, Gyc89Da, pon, Pak [Protein_kinases], CarT, Dmel\CG10481, Klp64D, sbr, Dmel\CG31693, IP3K2	16.25	elevated	77.0	307.2975550310437	8.26349247815493	0.9715601023017902	0.0	1.3157539344321316	18.096903571604678	0.6104103242560333	61.041032425603326
78.0-80.0 kDa	78.0	80.0	121	0	0	3	Protein_kinases; Ubiquitin_proteasome; Wnt_Wingless			Dmel\CG5608, Gfat1, Dmel\CG15473, Pep, Dmel\CG13325, CG9561, Gyg, IME2 [Protein_kinases], ZnT33D, Ir75d, Dmel\CG7179, Dmel\CG4712, Ror [Protein_kinases], CG9213, nvy, Dmel\CG4576, feo, Nopp140	8.3	elevated	79.0	285.7364649193985	8.158541350660174	0.9700255754475703	0.016484131418597774	0.9656289839448728	10.36013715646065	0.5964790966577163	59.64790966577163
80.0-82.0 kDa	80.0	82.0	128	1	3	8	Apoptosis; BMP_TGFbeta; Heat_shock_chaperones; JNK_MAPK; Protein_kinases; Protein_phosphatases; Ubiquitin_proteasome; Wnt_Wingless	Hsp83	MED15, Med, kay	Dmel\CG33337, Exo70, Mks1, qtc, Cka, Nepl14, Dmel\CG12239, sens-2, Trim9 [Ubiquitin_proteasome], Dmel\CG6225, Dmel\CG13671, m-cup, PIG-Z, Socs36E, Pink1 [Protein_kinases], gro, Dmel\CG12010, Mipep	21.9	elevated	81.0	243.41688059444581	7.927285410026176	0.9686956521739131	0.6876410319874154	2.6510364290375836	8.940721106844641	0.8146283199384818	81.46283199384818
