mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
10.0	485	318.25143827728067	6.207936358079767	8.956158997955972	496.6752331520343	0.0020133880919604784	0.9845995893223819	0.015400410677618104	0.0016317455315500568	1.0461594540327466	27.949791069572726	27.463677681934502	0.04275534441805225	0.4218289085545723	0.8780332056194126	0.5818042619786048	0.4181957380213952	58.18042619786048	41.81957380213952	high
10.25	503	328.03267194109696	6.243669009799053	9.007710317389199	514.7436500271385	0.0019427145919085696	0.9851771047227926	0.01482289527720737	0.0038732414486282976	1.1844403825206697	29.37859458067916	28.742424850182655	0.07125890736342043	0.4464110127826942	0.8825031928480205	0.596337554429232	0.403662445570768	59.633755442923196	40.366244557076804	high
10.5	527	335.8342592410716	6.281063729397569	9.06165949390941	534.3567726228068	0.0018714088624565495	0.9854337782340863	0.014566221765913712	0.008636808777131815	1.2970838353083023	30.638944964604143	29.85684004910705	0.1021377672209026	0.4611602753195674	0.8856960408684547	0.6086069654107527	0.39139303458924735	60.860696541075264	39.139303458924736	high
10.75	542	342.18123238424215	6.3168362657214665	9.113268354663917	553.8180846257492	0.0018056470667182436	0.9857546201232033	0.014245379876796749	0.018092085547745995	1.3904319558745881	31.730717207282435	30.827455447289875	0.13539192399049882	0.47394296951819076	0.8908045977011494	0.6214735278332606	0.3785264721667394	62.147352783326056	37.852647216673944	high
11.0	556	347.7542963517553	6.347493616122371	9.157497562054099	571.0596192045531	0.001751130646206313	0.9862037987679672	0.013796201232032845	0.03560250498355711	1.4734209326383372	32.63851959641187	31.658535949612446	0.166270783847981	0.47984267453294	0.8946360153256705	0.6317383181186397	0.3682616818813603	63.17383181186397	36.82616818813603	high
11.25	580	353.15030617428715	6.370790217752655	9.191107453695675	584.5195441600367	0.001710806781383187	0.9865888090349076	0.013411190965092357	0.06581563473686027	1.5597214575578837	33.34482289345714	32.346018078050555	0.2042755344418052	0.4916420845624385	0.8978288633461047	0.645083822846314	0.35491617715368595	64.50838228463141	35.4916177153686	high
11.5	594	358.71643042072077	6.386900709883324	9.214349980798872	594.0127061051782	0.001683465672909253	0.986973819301848	0.013026180698151979	0.11429683042361258	1.660057375835076	33.831103989749785	32.87479327604043	0.2375296912114014	0.4995083579154376	0.9003831417624522	0.6560987525477848	0.3439012474522152	65.60987525477849	34.39012474522152	high
11.75	599	364.47935701016127	6.397907795785715	9.230229849044889	600.5871714630405	0.0016650372294233044	0.9871021560574949	0.01289784394250515	0.18646438581837832	1.7794164309759442	34.104361647411665	33.244212011304086	0.2826603325415677	0.5132743362831859	0.9022988505747126	0.6713339188642402	0.3286660811357598	67.13339188642402	32.86660811357598	high
12.0	586	370.2301499377184	6.407082621699722	9.243466324892047	606.1228096344105	0.0016498306681498437	0.9871663244353183	0.012833675564681735	0.28576839643827634	1.9184846156675734	34.2132554283806	33.486471034016134	0.33729216152019004	0.5329400196656834	0.9029374201787995	0.6900839814499977	0.3099160185500023	69.00839814499977	30.991601855000226	high
12.25	585	375.68876975844785	6.417767059835828	9.258880710805693	612.6336114888462	0.001632296989990087	0.9872946611909651	0.012705338809034905	0.4114235010200695	2.076469479328964	34.250030242092016	33.67313923109135	0.3919239904988123	0.5467059980334317	0.9035759897828863	0.7073751598765239	0.2926248401234761	70.73751598765239	29.262484012347613	high
12.5	581	380.6711312383047	6.43212577378454	9.279595956213042	621.4936997831237	0.0016090267694571316	0.9874229979466119	0.012577002053388076	0.5569067378972942	2.258052215605095	34.34071528713103	33.910546846412316	0.43942992874109266	0.5614552605703048	0.9042145593869731	0.7231306866612457	0.2768693133387543	72.31306866612456	27.68693133387543	high
12.75	598	385.2375783161854	6.451098057966288	9.306967176516386	633.3974181792934	0.0015787876162718015	0.9875513347022588	0.012448665297741246	0.7081798725440821	2.4752171221711223	34.612777543292225	34.31144924885436	0.4916864608076009	0.5742379547689282	0.9054916985951469	0.7397418622184837	0.2602581377815163	73.97418622184837	26.02581377815163	high
13.0	627	389.7174686239976	6.474025752680441	9.340044847979511	648.0875224107463	0.0015430014703572983	0.987743839835729	0.012256160164271002	0.8467303345018665	2.74739145836459	35.17051263093265	34.9722239715717	0.5439429928741093	0.584070796460177	0.9080459770114943	0.7559509015453774	0.24404909845462264	75.59509015453773	24.404909845462264	high
13.25	645	394.6429107040858	6.498914932014712	9.37595234357686	664.420300570823	0.0015050714120879067	0.9879363449691991	0.012063655030800868	0.9527523076189296	3.096767144130732	36.05637521926623	35.933797246535306	0.5985748218527316	0.5978367748279253	0.9112388250319284	0.7738966916704462	0.22610330832955383	77.38966916704462	22.610330832955384	high
13.5	665	400.6218000836884	6.523476940598853	9.411387831555471	680.941868541248	0.0014685541397861997	0.988064681724846	0.011935318275154039	1.0107344218797674	3.540263387417725	37.23399272573683	37.16280852923154	0.6437054631828979	0.6224188790560472	0.9150702426564495	0.7923148166550602	0.2076851833449398	79.23148166550602	20.76851833449398	high
13.75	680	408.11703583239125	6.545201707430711	9.442730044928263	695.8970323963845	0.0014369942009328728	0.9881930184804928	0.01180698151950721	1.0145667852079798	4.080583951699609	38.58411998791034	38.54528605866529	0.6508313539192399	0.6627335299901671	0.9182630906768838	0.805005248266696	0.19499475173330405	80.50052482666959	19.499475173330406	high
