family	mw_kda	gaussian_family_mass	family_member_count
Actin family	139.75	13.174998457195326	1073
Actin family	140.0	13.135913366864418	1073
Actin family	140.25	12.945742483498947	1073
Actin family	140.5	12.63688862718932	1073
Actin family	140.75	12.257233876638418	1073
Actin family	141.0	11.85498536636564	1073
Actin family	141.25	11.469938653606407	1073
Actin family	141.5	11.129657123389014	1073
Actin family	141.75	10.855930185937462	1073
Actin family	142.0	10.658022414457204	1073
Actin family	142.25	10.543962389854398	1073
Actin family	142.5	10.513148173955976	1073
Actin family	142.75	10.563744364760664	1073
Actin family	143.0	10.701161116616491	1073
Actin family	143.25	10.948288981935416	1073
Actin family	143.5	11.348097808796787	1073
Actin family	143.75	11.957492506900362	1073
Actin family	144.0	12.818699998002696	1073
Actin family	144.25	13.925911540945341	1073
Actin family	144.5	15.197814070337426	1073
Actin family	144.75	16.471010664535754	1073
Actin family	145.0	17.529856053377063	1073
Actin family	145.25	18.15343998006565	1073
Actin family	145.5	18.189895186163152	1073
Actin family	145.75	17.598004531037628	1073
Actin family	146.0	16.467610655021428	1073
Actin family	146.25	14.994072844416037	1073
Actin family	146.5	13.41939508673617	1073
Actin family	146.75	11.964665610897221	1073
Actin family	147.0	10.775617783672603	1073
Actin family	147.25	9.901511127377741	1073
Actin family	147.5	9.30416644869697	1073
Actin family	147.75	8.890756724048767	1073
Actin family	148.0	8.55842324329177	1073
Actin family	148.25	8.22308621081889	1073
Actin family	148.5	7.834813279563058	1073
Actin family	148.75	7.3771230544301085	1073
Actin family	149.0	6.856159657552775	1073
Actin family	149.25	6.293545203576158	1073
Actin family	149.5	5.7158695092962315	1073
Actin family	149.75	5.148549103572757	1073
Actin family	150.0	4.620167241835019	1073
Actin family	150.25	4.1474808581070235	1073
Actin family	150.5	3.7396526718874488	1073
Actin family	150.75	3.39343965957307	1073
Actin family	151.0	3.09998625207717	1073
Actin family	151.25	2.85061559434729	1073
Actin family	151.5	2.645351790329528	1073
Actin family	151.75	2.496377281069906	1073
Actin family	152.0	2.420797223688516	1073
Actin family	152.25	2.433903832502	1073
Actin family	152.5	2.5398070033723923	1073
Actin family	152.75	2.7254321392356187	1073
Actin family	153.0	2.9640105071765994	1073
Actin family	153.25	3.223099212508799	1073
Actin family	153.5	3.4731849000574377	1073
Actin family	153.75	3.6974540624341135	1073
Actin family	154.0	3.890364138347641	1073
Actin family	154.25	4.0544662373306215	1073
Actin family	154.5	4.192927796821947	1073
Actin family	154.75	4.300316594733882	1073
Actin family	155.0	4.361078886169082	1073
Actin family	155.25	4.352167312115422	1073
Actin family	155.5	4.24897519234778	1073
Actin family	155.75	4.038199766379867	1073
Actin family	156.0	3.7251269922141885	1073
Actin family	156.25	3.336937165167182	1073
Actin family	156.5	2.921239814936335	1073
Actin family	156.75	2.536461816632125	1073
Actin family	157.0	2.2398716537053973	1073
Actin family	157.25	2.0753382317822417	1073
Actin family	157.5	2.0642115201059816	1073
Actin family	157.75	2.201463688765997	1073
Actin family	158.0	2.4554913058466843	1073
Actin family	158.25	2.7759367765834173	1073
Actin family	158.5	3.1029114078770634	1073
Actin family	158.75	3.3780637359485612	1073
Actin family	159.0	3.5543859690727397	1073
Actin family	159.25	3.608444846180028	1073
Actin family	159.5	3.54199667063108	1073
Actin family	159.75	3.3814970924972183	1073
Actin family	160.0	3.1751797269686017	1073
Actin family	160.25	2.9782926046681624	1073
Actin family	160.5	2.844584363180098	1073
Actin family	160.75	2.813263966098148	1073
Actin family	161.0	2.902532324736007	1073
Actin family	161.25	3.106922616368506	1073
Actin family	161.5	3.3973580848963394	1073
Actin family	161.75	3.7295917989768355	1073
Actin family	162.0	4.051711518087806	1073
Actin family	162.25	4.31430209311938	1073
Actin family	162.5	4.479320431767027	1073
Actin family	162.75	4.527355235333065	1073
Actin family	163.0	4.457929003683022	1073
Actin family	163.25	4.287534411607693	1073
Actin family	163.5	4.044539103032101	1073
Actin family	163.75	3.756631566962582	1073
Actin family	164.0	3.446729505716485	1073
Actin family	164.25	3.128902063739605	1073
Actin family	164.5	2.8070318477113663	1073
Actin family	164.75	2.4800763008500084	1073
Actin family	165.0	2.1470589226731662	1073
Actin family	165.25	1.81085460948751	1073
Actin family	165.5	1.4800103265511906	1073
Actin family	165.75	1.170021761965174	1073
Actin family	166.0	0.8980648896367127	1073
Actin family	166.25	0.6820948738464634	1073
Actin family	166.5	0.5409868481024765	1073
Actin family	166.75	0.49206462433400283	1073
Actin family	167.0	0.5528368173077728	1073
Actin family	167.25	0.7399744236645043	1073
Actin family	167.5	1.067795814498734	1073
Actin family	167.75	1.5431029533927245	1073
Actin family	168.0	2.1581655491440994	1073
Actin family	168.25	2.881765990267833	1073
Actin family	168.5	3.6642750279037553	1073
Actin family	168.75	4.436407760299362	1073
Actin family	169.0	5.125289041572106	1073
Actin family	169.25	5.668226190641288	1073
Actin family	169.5	6.027930154341258	1073
Actin family	169.75	6.199556810125392	1073
Actin family	170.0	6.210931241686775	1073
Actin family	170.25	6.112389270570811	1073
Actin family	170.5	5.9609526803755815	1073
Actin family	170.75	5.803188968855025	1073
Actin family	171.0	5.661858734802468	1073
Actin family	171.25	5.530425420119866	1073
Actin family	171.5	5.377289139818852	1073
Actin family	171.75	5.159141072939735	1073
Actin family	172.0	4.836750640481844	1073
Actin family	172.25	4.39234530246257	1073
Actin family	172.5	3.8371619369093666	1073
Actin family	172.75	3.2110953433460665	1073
Actin family	173.0	2.5708994127851024	1073
Actin family	173.25	1.9783201828369925	1073
Actin family	173.5	1.485769923558795	1073
