mw_bin_label,bin_start_kda,bin_end_kda,protein_count,marker_count,signaling_prefix_count,family_count,families,marker_genes,signaling_genes,examples_audit_families,audit_burden_score,audit_priority
288.0-290.0 kDa,288.0,290.0,11,0,1,1,Histone family,,MTOR,"BAHCC1, KMT2B [Histone family], USP24, SPTBN4, MTOR, APC, HECTD1, GCN1, TENM2, SRRM2, POLQ",2.8,routine
290.0-292.0 kDa,290.0,292.0,12,0,1,1,Lamin family,,MTOR,"ZNF462, CEP295, CEP295, MTOR, ANKRD11, FLNC [Lamin family], GCN1, CEP290, USP9X, FLNC [Lamin family], UNC79, CHD8",2.85,routine
292.0-294.0 kDa,292.0,294.0,15,0,0,1,Histone family,,,"TASOR2, EPG5, GCN1, GCN1, USP9X, USP9Y, CHD9, MYO9A, SRRM2, ABCA12, COL7A1, KMT2B [Histone family], CFAP46, SRRM2, TENM2",1.5,routine
294.0-296.0 kDa,294.0,296.0,13,0,0,0,,,,"GCN1, USP24, SETX, ZAN, ATR, TACC2, BOD1L1, TEP1, NBEAL1, PRRC2C, PDZD2, TASOR2, CEP295",0.65,routine
296.0-298.0 kDa,296.0,298.0,5,0,0,1,Histone family,,,"PRRC2C, NSD1 [Histone family], MEGF8, SRRM2, UNC79",1.0,routine
298.0-300.0 kDa,298.0,300.0,4,0,0,0,,,,"CRYBG3, NIPBL, ZNF292, AKAP13",0.2,routine
300.0-302.0 kDa,300.0,302.0,12,0,0,0,,,,"MGAM, ITPR2, FBN1, TENM3, AKAP13, TG, FBN1, UNC79, ITPR2, ITPR3, TENM3, NBEAL1",0.6,routine
302.0-304.0 kDa,302.0,304.0,20,0,0,0,,,,"TG, NF1, ATR, PRRC2C, ABCA2, TNRC18, MXRA5, ITPR3, AKAP13, TG, SETX, TG, AKAP13, DST, TNRC18, NF1, UNC79, ZNF292",1.0,routine
304.0-306.0 kDa,304.0,306.0,7,0,0,0,,,,"FBN3, ITPR1, TENM1, CHD6, AKAP13, TENM2, TENM1",0.35,routine
306.0-308.0 kDa,306.0,308.0,13,0,0,0,,,,"CENPE, PIEZO2, TENM4, TNRC18, PRRC2C, TENM2, TENM4, DMXL1, TNRC18, ITPR2, CRYBG3, NBEAL1, ",0.65,routine
308.0-310.0 kDa,308.0,310.0,19,0,0,0,,,,"TNRC18, ITPR2, PRUNE2, PRUNE2, ITPR1, VWF, CHD6, TEX15, PRUNE2, TENM4, LRBA, UBR5, CENPE, APC, DMXL1, PRUNE2, NBEAL1, PRUNE2",0.95,routine
310.0-312.0 kDa,310.0,312.0,6,0,0,0,,,,"VWF, APC, PRUNE2, PRRC2C, , LRBA",0.3,routine
312.0-314.0 kDa,312.0,314.0,10,0,0,0,,,,"FBN1, UBR5, TENM4, OTOG, TNRC18, APC, NF1, MXRA5, CRYBG3, FBN1",0.5,routine
314.0-316.0 kDa,314.0,316.0,8,0,0,0,,,,"APC, FBN2, NF1, LOC616782, TENM4, PRRC2C, PIEZO2, APC",0.4,routine
316.0-318.0 kDa,316.0,318.0,5,0,0,0,,,,"TRANK1, NIPBL, PIEZO2, CELSR2, LRBA",0.25,routine
318.0-320.0 kDa,318.0,320.0,5,0,0,0,,,,"UTP20, FCGBP, BOD1L1, CEP290, CRYBG3",0.25,routine
320.0-322.0 kDa,320.0,322.0,4,0,0,0,,,,"FRY, MGA, NF1, NF1",0.2,routine
322.0-324.0 kDa,322.0,324.0,4,0,0,0,,,,"NF1, CEP290, DSP, MAP1A",0.2,routine
324.0-326.0 kDa,324.0,326.0,8,0,0,1,Histone family,,,"FBN1, COL12A1, RANBP2, EP400, CELSR2, BPTF, PIEZO2, ASH1L [Histone family]",1.15,routine
326.0-328.0 kDa,326.0,328.0,5,0,0,0,,,,"CHD9, COL6A3, COL6A3, NBEA, NBEA",0.25,routine
328.0-330.0 kDa,328.0,330.0,1,0,1,0,,,SRCAP,SRCAP,1.55,routine
330.0-332.0 kDa,330.0,332.0,5,0,0,0,,,,"NBEA, COL6A3, HTT, CELSR1, BPTF",0.25,routine
332.0-334.0 kDa,332.0,334.0,6,0,0,0,,,,"CHD7, DSP, NF1, EP400, ZZEF1, COL12A1",0.3,routine
334.0-336.0 kDa,334.0,336.0,6,0,1,1,Lamin family,,SRCAP,"SRCAP, LAMA2 [Lamin family], NF1, MAST4, ZZEF1, SYNE1",2.55,routine
336.0-338.0 kDa,336.0,338.0,3,0,0,0,,,,"EP400, EP400, LAMA1",0.15,routine
338.0-340.0 kDa,338.0,340.0,12,0,0,0,,,,"MAP1A, FRY, BPTF, RANBP2, DMXL2, FRY, FRY, TRANK1, KALRN, COL6A3, MAST4, DMXL1",0.6,routine
340.0-342.0 kDa,340.0,342.0,9,0,0,0,,,,"DMXL2, EP400, FRYL, TRANK1, MAST4, TRANK1, MGA, FRYL, DMXL1",0.45,routine
342.0-344.0 kDa,342.0,344.0,7,0,0,1,Lamin family,,,"IQCN, TRIO, DMXL2, HTT, TRIO, LAMA2 [Lamin family], FRY",1.1,routine
344.0-346.0 kDa,344.0,346.0,2,0,0,0,,,,"HTT, RANBP2",0.1,routine
346.0-348.0 kDa,346.0,348.0,3,0,0,0,,,,"DCHS1, CEP350, TRIO",0.15,routine
348.0-350.0 kDa,348.0,350.0,4,0,0,0,,,,"VPS13A, WDR87, FRYL, ATM",0.2,routine
350.0-352.0 kDa,350.0,352.0,7,0,0,0,,,,"ATM, VPS13A, DNAH12, CEP350, FREM2, FRYL, FRY",0.35,routine
352.0-354.0 kDa,352.0,354.0,5,0,0,0,,,,"CFAP54, MAST4, REV3L, WDFY4, PCNT",0.25,routine
354.0-356.0 kDa,354.0,356.0,6,0,0,0,,,,"SPEG, MAST4, PCNT, SPEG, DCHS1, LOC101902689",0.3,routine
356.0-358.0 kDa,356.0,358.0,3,0,0,0,,,,"PCNT, CFAP47, MKI67",0.15,routine
358.0-360.0 kDa,358.0,360.0,7,0,0,1,Lamin family,,,"CPLANE1, LAMA3 [Lamin family], MAST4, CELSR3, PCNT, CDH23, CFAP54",1.1,routine
360.0-362.0 kDa,360.0,362.0,4,0,0,1,Lamin family,,,"VPS13A, UNC80, SZT2, LAMA3 [Lamin family]",0.95,routine
362.0-364.0 kDa,362.0,364.0,2,0,0,0,,,,"ATM, UNC80",0.1,routine
364.0-366.0 kDa,364.0,366.0,4,0,0,1,Lamin family,,,"CENPF, CPLANE1, MKI67, LAMA5 [Lamin family]",0.95,routine
366.0-368.0 kDa,366.0,368.0,5,0,0,1,Lamin family,,,"LAMA5 [Lamin family], GOLGB1, LAMA3 [Lamin family], LOC539323, GOLGB1",1.0,routine
368.0-370.0 kDa,368.0,370.0,6,0,0,0,,,,"GOLGB1, SVEP1, VCAN, CSMD1, MKI67, VCAN",0.3,routine
370.0-372.0 kDa,370.0,372.0,4,0,0,0,,,,"VCAN, UNC80, GOLGB1, MKI67",0.2,routine
372.0-374.0 kDa,372.0,374.0,2,0,0,0,,,,"GOLGB1, GOLGB1",0.1,routine
374.0-376.0 kDa,374.0,376.0,3,0,1,1,NF-kB/Rel,,RELN,"CENPF, RELN [NF-kB/Rel], EPPK1",2.4,routine
376.0-378.0 kDa,376.0,378.0,2,0,0,0,,,,"BRCA2, GOLGB1",0.1,routine
378.0-380.0 kDa,378.0,380.0,2,0,0,0,,,,"CENPF, CSMD2",0.1,routine
384.0-386.0 kDa,384.0,386.0,1,0,0,0,,,,BRCA2,0.05,routine
386.0-388.0 kDa,386.0,388.0,3,0,0,0,,,,"CSMD1, CSMD3, CSMD1",0.15,routine
388.0-390.0 kDa,388.0,390.0,4,0,3,1,NF-kB/Rel,,RELN,"SVEP1, RELN [NF-kB/Rel], RELN [NF-kB/Rel], RELN [NF-kB/Rel]",5.45,routine
390.0-392.0 kDa,390.0,392.0,4,0,0,0,,,,"CSMD2, WDFY3, UTRN, CUBN",0.2,routine
392.0-394.0 kDa,392.0,394.0,3,0,0,0,,,,"WDFY3, UTRN, UTRN",0.15,routine
394.0-396.0 kDa,394.0,396.0,7,0,0,0,,,,"USP34, CSMD3, UTRN, UTRN, ASPM, CSMD2, ZFHX4",0.35,routine
396.0-398.0 kDa,396.0,398.0,2,0,0,0,,,,"CUBN, ZNF469",0.1,routine
398.0-400.0 kDa,398.0,400.0,1,0,0,1,Lamin family,,,LAMA5 [Lamin family],0.8,routine
400.0-402.0 kDa,400.0,402.0,1,0,0,1,Actin family,,,SPEN [Actin family],0.8,routine
402.0-404.0 kDa,402.0,404.0,4,0,0,0,,,,"USP34, USP34, ZFHX3, USP34",0.2,routine
404.0-406.0 kDa,404.0,406.0,3,0,0,1,Actin family,,,"XIRP2 [Actin family], CSMD3, ASPM",0.9,routine
408.0-410.0 kDa,408.0,410.0,2,0,0,0,,,,"VPS13C, SMG1",0.1,routine
410.0-412.0 kDa,410.0,412.0,1,0,0,0,,,,SMG1,0.05,routine
414.0-416.0 kDa,414.0,416.0,1,0,0,0,,,,BSN,0.05,routine
416.0-418.0 kDa,416.0,418.0,3,0,0,0,,,,"VPS13B, HECTD4, ANK2",0.15,routine
418.0-420.0 kDa,418.0,420.0,1,0,0,0,,,,VPS13C,0.05,routine
420.0-422.0 kDa,420.0,422.0,1,0,0,0,,,,DMD,0.05,routine
422.0-424.0 kDa,422.0,424.0,2,0,0,0,,,,"VPS13C, LYST",0.1,routine
424.0-426.0 kDa,424.0,426.0,6,0,0,0,,,,"ADGRV1, DMD, ANK2, LYST, ANK2, DMD",0.3,routine
426.0-428.0 kDa,426.0,428.0,3,0,0,1,Histone family,,,"ANK2, KMT2A [Histone family], VPS13B",0.9,routine
428.0-430.0 kDa,428.0,430.0,1,0,0,0,,,,LYST,0.05,routine
430.0-432.0 kDa,430.0,432.0,3,0,0,1,Histone family,,,"ANK2, KMT2A [Histone family], LYST",0.9,routine
432.0-434.0 kDa,432.0,434.0,2,0,0,0,,,,"ANK2, ANK2",0.1,routine
434.0-436.0 kDa,434.0,436.0,3,0,0,1,Histone family,,,"LYST, KMT2A [Histone family], TRRAP",0.9,routine
436.0-438.0 kDa,436.0,438.0,4,0,0,0,,,,"TRRAP, ANK2, VPS13B, PKHD1",0.2,routine
438.0-440.0 kDa,438.0,440.0,3,0,0,0,,,,"PKHD1, TRRAP, PKHD1",0.15,routine
440.0-442.0 kDa,440.0,442.0,3,0,0,0,,,,"CMYA5, CMYA5, PKHD1",0.15,routine
442.0-444.0 kDa,442.0,444.0,3,0,0,0,,,,"FRAS1, AKAP9, MUC5B",0.15,routine
446.0-448.0 kDa,446.0,448.0,2,0,0,0,,,,"TNXB, AKAP9",0.1,routine
448.0-450.0 kDa,448.0,450.0,1,0,0,0,,,,AKAP9,0.05,routine
