mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
408.25	1	0.17515345763293244	0.49981139831207866	0.7210754257246144	1.6484103484067185	0.6066450632068382	0.44164494642339996	0.5583550535766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11041123660584999	0.88958876339415	11.041123660584999	88.958876339415	routine
408.5	1	0.24077627677007385	0.26296901736651057	0.37938409726210853	1.3007864165385983	0.7687657153285833	0.4118158123370982	0.5881841876629018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10295395308427455	0.8970460469157254	10.295395308427455	89.70460469157254	routine
408.75	1	0.3417983269967117	0.11588754543143942	0.1671903870947321	1.1228695932174122	0.8905753669352217	0.38835794960903564	0.6116420503909643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09708948740225891	0.9029105125977411	9.70894874022589	90.29105125977411	routine
409.0	1	0.4718005565464455	0.046679808455248856	0.06734472816803423	1.0477864629968567	0.954392937221026	0.37416739067477556	0.6258326093252244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09354184766869389	0.9064581523313061	9.35418476686939	90.6458152331306	routine
409.25	1	0.6188720147899516	0.017896747012801504	0.0258195481634131	1.018057853448249	0.9822624486544792	0.3654792933680857	0.6345207066319143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09136982334202143	0.9086301766579785	9.136982334202143	90.86301766579786	routine
409.5	1	0.7654504122155024	0.006654164781386812	0.009599930531364747	1.0066763529230704	0.9933679251492454	0.36026643498407185	0.6397335650159282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09006660874601796	0.909933391253982	9.006660874601796	90.9933391253982	routine
409.75	1	0.8902135913585266	-0.0	-0.0	1.0	1.0	0.30046336518969013	0.6995366348103098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07511584129742253	0.9248841587025775	7.511584129742253	92.48841587025774	routine
410.0	1	0.9733851040041545	-0.0	-0.0	1.0	1.0	0.30046336518969013	0.6995366348103098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07511584129742253	0.9248841587025775	7.511584129742253	92.48841587025774	routine
410.25	1	0.9998428975863276	-0.0	-0.0	1.0	1.0	0.30046336518969013	0.6995366348103098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07511584129742253	0.9248841587025775	7.511584129742253	92.48841587025774	routine
410.5	1	0.9647958593334635	-0.0	-0.0	1.0	1.0	0.30046336518969013	0.6995366348103098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07511584129742253	0.9248841587025775	7.511584129742253	92.48841587025774	routine
410.75	1	0.8750490255191633	0.00463933371417844	0.006693143742474212	1.0046501120845404	0.995371411371376	0.3591080220098465	0.6408919779901535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08977700550246162	0.9102229944975384	8.977700550246162	91.02229944975385	routine
411.0	1	0.7459820343085914	0.012200201874705625	0.01760117074248204	1.0122749279193286	0.9878739188526985	0.3634520706631914	0.6365479293368086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09086301766579785	0.9091369823342021	9.086301766579785	90.91369823342022	routine
411.25	1	0.5987539716409584	0.031303017570951705	0.045160708214472114	1.0317981094784838	0.9691818494467334	0.369244135534318	0.630755864465682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0923110338835795	0.9076889661164205	9.23110338835795	90.76889661164205	routine
411.5	1	0.4544923575963651	0.07737684001516312	0.11163118336953455	1.0804491561622007	0.9255410069938327	0.3819866782507964	0.6180133217492036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0954966695626991	0.9045033304373009	9.54966695626991	90.4503330437301	routine
411.75	1	0.3305302557450321	0.17954804797248847	0.2590330784112028	1.1966764005609465	0.8356477987961042	0.3996524761077324	0.6003475238922675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0999131190269331	0.9000868809730669	9.99131190269331	90.00868809730669	routine
412.0	1	0.23861658803435176	0.369888950584949	0.5336369546885288	1.4475738535075984	0.6908110405399437	0.4262959745149146	0.5737040254850854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10657399362872864	0.8934260063712713	10.657399362872864	89.34260063712713	routine
412.25	0	0.18525300423445862	0.6065803083242213	0.8751104027202524	1.834148439861436	0.5452121421947433	0.45525629887054736	0.5447437011294527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11381407471763684	0.8861859252823632	11.381407471763684	88.61859252823632	routine
