mw_bin_label	bin_start_kda	bin_end_kda	protein_count	marker_count	signaling_prefix_count	family_count	families	marker_genes	signaling_genes	examples_audit_families	audit_burden_score	audit_priority	bin_center_kda	gaussian_effective_candidate_number	gaussian_identity_entropy_bits	gaussian_ambiguity_percentile	gaussian_marker_gaussian_mass	gaussian_signaling_gaussian_mass	gaussian_family_membership_gaussian_mass	gaussian_contextual_audit_burden_index	gaussian_contextual_audit_burden_score_0_100
466.0-468.0 kDa	466.0	468.0	3	0	0	0				AKAP9, DNAH3, PKHD1L1	0.15	routine	467.0	3.9389842589805877	1.977823651647051	0.579496090356212	0.0	0.05264685933589497	0.2648617950399837	0.23056132087604406	23.056132087604407
468.0-470.0 kDa	468.0	470.0	1	0	0	1	Heat shock proteins			HSPG2 [Heat shock proteins]	0.8	routine	469.0	1.6182241446723293	0.6944114532626847	0.43932812047494935	0.0	0.0	0.9338607356489993	0.209115884285404	20.9115884285404
472.0-474.0 kDa	472.0	474.0	1	0	0	0				TNXB	0.05	routine	473.0	1.12979385326131	0.17605955670331075	0.39009556907037357	0.0	0.0	0.0	0.09752389226759339	9.75238922675934
474.0-476.0 kDa	474.0	476.0	1	0	0	0				DNAH6	0.05	routine	475.0	1.5570934934119578	0.6388555715410958	0.43527367506516074	0.0	0.0	0.0	0.10881841876629018	10.881841876629018
478.0-480.0 kDa	478.0	480.0	2	0	0	0				ANK3, FAT2	0.1	routine	479.0	2.12001333329654	1.0840733382886194	0.4868230524181871	0.0	0.0	0.0	0.12170576310454677	12.170576310454678
482.0-484.0 kDa	482.0	484.0	4	0	0	0				HUWE1, ALMS1, STARD9, MUC5B	0.2	routine	483.0	4.274454395848389	2.095740281837563	0.5913698233420215	0.0	0.0	0.0	0.14784245583550537	14.784245583550536
484.0-486.0 kDa	484.0	486.0	1	0	0	0				HECTD4	0.05	routine	485.0	2.2468663457989058	1.1679143087688273	0.4972487691862149	0.0	0.0	0.0	0.12431219229655373	12.431219229655373
486.0-488.0 kDa	486.0	488.0	1	0	0	0				DNAH1	0.05	routine	487.0	1.6689453722939718	0.7389367333641511	0.4430929626411816	0.0	0.0	0.0	0.1107732406602954	11.07732406602954
490.0-492.0 kDa	490.0	492.0	1	0	0	0				VPS13D	0.05	routine	491.0	1.2585558217805548	0.3317692069795931	0.4077613669273096	0.0	0.0	0.0	0.1019403417318274	10.19403417318274
492.0-494.0 kDa	492.0	494.0	1	0	0	0				DYNC2H1	0.05	routine	493.0	1.7183494019640257	0.7810234178666541	0.4456993918331885	0.0	0.0	0.0	0.11142484795829713	11.142484795829713
498.0-500.0 kDa	498.0	500.0	1	0	0	0				FAT3	0.05	routine	499.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
504.0-506.0 kDa	504.0	506.0	1	0	0	0				LRP1	0.05	routine	505.0	1.4045585116419044	0.49011672606438267	0.42166232261801334	0.0	0.0	0.0	0.10541558065450334	10.541558065450333
506.0-508.0 kDa	506.0	508.0	1	0	0	0				FAT1	0.05	routine	507.0	2.4405860038478466	1.2872275917801848	0.5068056762235738	0.0	0.0	0.0	0.12670141905589344	12.670141905589343
508.0-510.0 kDa	508.0	510.0	1	0	0	0				DNAH2	0.05	routine	509.0	2.606940565534329	1.3823576918929115	0.5172313929916015	0.0	0.0	0.0	0.12930784824790037	12.930784824790036
510.0-512.0 kDa	510.0	512.0	1	0	0	0				DNAH9	0.05	routine	511.0	1.1764305749313257	0.23441618485664764	0.3970460469157255	0.0	0.0	0.0	0.09926151172893137	9.926151172893137
514.0-516.0 kDa	514.0	516.0	3	0	0	0				, DNAH8, APOB	0.15	routine	515.0	3.0509388524061247	1.6092532653919949	0.5418476686938893	0.0	0.0	0.0	0.13546191717347233	13.546191717347234
518.0-520.0 kDa	518.0	520.0	2	0	0	0				SACS, LRP2	0.1	routine	519.0	2.1757130467777785	1.121488293127948	0.4917463075586447	0.0	0.0	0.0	0.12293657688966117	12.293657688966118
520.0-522.0 kDa	520.0	522.0	1	0	0	0				MYCBP2	0.05	routine	521.0	2.048476959378004	1.034551665931208	0.4807413843035042	0.0	0.0	0.0	0.12018534607587605	12.018534607587606
