family	mw_kda	gaussian_family_mass	family_member_count
Actin family	120.75	9.958471406409016	1317
Actin family	121.0	9.368177139375781	1317
Actin family	121.25	8.666456861608923	1317
Actin family	121.5	7.916710856714981	1317
Actin family	121.75	7.177883128491599	1317
Actin family	122.0	6.498326220793696	1317
Actin family	122.25	5.918050907374909	1317
Actin family	122.5	5.471832510207388	1317
Actin family	122.75	5.184405190881527	1317
Actin family	123.0	5.069895209646512	1317
Actin family	123.25	5.123584570479956	1317
Actin family	123.5	5.320657346529028	1317
Actin family	123.75	5.61925898463033	1317
Actin family	124.0	5.967400621802205	1317
Actin family	124.25	6.311011715536603	1317
Actin family	124.5	6.606524855633613	1317
Actin family	124.75	6.820623985644662	1317
Actin family	125.0	6.935277374711755	1317
Actin family	125.25	6.946629470432803	1317
Actin family	125.5	6.865282654511212	1317
Actin family	125.75	6.7139409891828485	1317
Actin family	126.0	6.527106003843267	1317
Actin family	126.25	6.342697010772671	1317
Actin family	126.5	6.199880473830679	1317
Actin family	126.75	6.133762775946866	1317
Actin family	127.0	6.169252265617113	1317
Actin family	127.25	6.314968539172787	1317
Actin family	127.5	6.565161827775413	1317
Actin family	127.75	6.901919180471204	1317
Actin family	128.0	7.300308969525029	1317
Actin family	128.25	7.7407547105629115	1317
Actin family	128.5	8.205132085134117	1317
Actin family	128.75	8.680150850242333	1317
Actin family	129.0	9.14866439206182	1317
Actin family	129.25	9.580472786966837	1317
Actin family	129.5	9.928947331662588	1317
Actin family	129.75	10.134162971201404	1317
Actin family	130.0	10.141686990903224	1317
Actin family	130.25	9.919368354548062	1317
Actin family	130.5	9.470529953622057	1317
Actin family	130.75	8.838944464338734	1317
Actin family	131.0	8.093472276359382	1317
Actin family	131.25	7.312113133509335	1317
Actin family	131.5	6.561378406148344	1317
Actin family	131.75	5.883718784967693	1317
Actin family	132.0	5.297429615779908	1317
Actin family	132.25	4.8060350741607465	1317
Actin family	132.5	4.407269086696358	1317
Actin family	132.75	4.104932618569917	1317
Actin family	133.0	3.9081862343589173	1317
Actin family	133.25	3.826033098412906	1317
Actin family	133.5	3.8586847702475233	1317
Actin family	133.75	3.988066207713142	1317
Actin family	134.0	4.175345493901172	1317
Actin family	134.25	4.363296375988061	1317
Actin family	134.5	4.490630058081214	1317
Actin family	134.75	4.506323896019688	1317
Actin family	135.0	4.383942482682768	1317
Actin family	135.25	4.130388210320005	1317
Actin family	135.5	3.783324682825287	1317
Actin family	135.75	3.3989813555284605	1317
Actin family	136.0	3.038687926618607	1317
Actin family	136.25	2.7503015825025443	1317
Actin family	136.5	2.5644702625616818	1317
Actin family	136.75	2.4901928646781264	1317
Actin family	137.0	2.5207592872893194	1317
Actin family	137.25	2.640016910122171	1317
Actin family	137.5	2.8295138739007335	1317
Actin family	137.75	3.072248829052891	1317
Actin family	138.0	3.349110177289332	1317
Actin family	138.25	3.64020976652189	1317
Actin family	138.5	3.9215166379064508	1317
Actin family	138.75	4.1647095395040346	1317
Actin family	139.0	4.342621915893788	1317
Actin family	139.25	4.430604547355465	1317
Actin family	139.5	4.416203278130985	1317
Actin family	139.75	4.303200746401973	1317
Actin family	140.0	4.1094603613322	1317
Actin family	140.25	3.866104972267298	1317
Actin family	140.5	3.6086165810114093	1317
Actin family	140.75	3.3694604326085216	1317
Actin family	141.0	3.176731184206397	1317
Actin family	141.25	3.0505621389707294	1317
Actin family	141.5	3.007039592294122	1317
Actin family	141.75	3.062914694210545	1317
Actin family	142.0	3.2326498822903056	1317
Actin family	142.25	3.531720471812983	1317
Actin family	142.5	3.9682805626890967	1317
Actin family	142.75	4.545075336086752	1317
Actin family	143.0	5.253967551507495	1317
Actin family	143.25	6.077140509303974	1317
Actin family	143.5	6.984492322292783	1317
Actin family	143.75	7.9352736891891436	1317
Actin family	144.0	8.874881659419648	1317
Actin family	144.25	9.740912916222502	1317
Actin family	144.5	10.468566621438512	1317
Actin family	144.75	11.001712765886491	1317
Actin family	145.0	11.303892546391303	1317
Actin family	145.25	11.36748315736509	1317
Actin family	145.5	11.211177696127425	1317
Actin family	145.75	10.874926331316926	1317
Actin family	146.0	10.411352583208114	1317
Actin family	146.25	9.87304472452867	1317
Actin family	146.5	9.308223556725645	1317
