mw_bin_label,bin_start_kda,bin_end_kda,protein_count,marker_count,signaling_prefix_count,family_count,families,marker_genes,signaling_genes,examples_audit_families,audit_burden_score,audit_priority
58.0-60.0 kDa,58.0,60.0,645,1,16,9,Actin family; Cell-cycle CDK/cyclin; ER markers; Histone family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,Atp5f1a,"Ccnl2, Cdk17, Cdkn2aip, Map2k7, Mapkap1, Pik3c3, Prkcsh, Rasgrf2, Rbbp5, Rbm39, Rbms3, Rbpj, Relb, Rock1, Src","Cct6a, Ccnl2 [Cell-cycle CDK/cyclin], Fto, Clca3a1, Cyp19a1, Eefsec, Espn, Siglecf, Cyp3a59, Btrc, Slc7a1, Igf2bp2, Crnn, Agfg1, Gm10778, Lao1, Klhl33, Cct4",55.75,high
60.0-62.0 kDa,60.0,62.0,615,0,9,10,Actin family; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; p53 pathway,,"Ccnk, Ccnl1, Map3k11, Mapk15, Pik3cb, Rbm46, Rela, Relb, Smad4","Fmo5, Camk2d, Camk2d, Ugt1a9, Lztr1, Vmn2r58, Slc22a6, Mon1b, Slc16a2, Tent4a, Trak1, Nxpe5, N4bp3, Tmem184c, Nxpe5, Ugt1a1, Dok7, Agfg1",41.0,elevated
62.0-64.0 kDa,62.0,64.0,545,0,9,8,Actin family; Apoptosis caspase/BCL; Heat shock proteins; Histone family; Lamin family; Mitochondrial markers; Tubulin family; p53 pathway,,"Prkaa1, Prkaa2, Prkag2, Prkcd, Rasgrp1, Rb1cc1, Rbm14, Rbm31y","C9, Mgat3, Tshz2, Slc6a20a, Vmn2r108, Lmod2, Brd4, Prkaa2, Coasy, Ntn3, Slc1a2, Ablim1 [Actin family], Pigz, Syt14, Slc22a27, Mgat3, Slc44a4, Gpr107",39.5,elevated
64.0-66.0 kDa,64.0,66.0,508,0,15,7,Actin family; Cell-cycle CDK/cyclin; Histone family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; p53 pathway,,"Ccnk, Cdkal1, Cdkl2, Map3k7, Mapk4, Prkcd, Pten, Rasgef1b, Rasgrp4, Rbm47, Rel, Tgfbr2","Arih1, Nr5a2, Zfp870, Rufy4, Pfkfb2, Galnt14, Hdac9 [Histone family], A330040F15Rik, Slc15a3, Esrp2, Acin1, Cdkl2 [Cell-cycle CDK/cyclin], Zfp960, Fzd2, Tle6, Rbm47, Zwilch, Znf354c",47.75,elevated
66.0-68.0 kDa,66.0,68.0,482,2,11,9,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers,"Canx, Lmnb1","Bclaf1, Cdk5rap1, Cdkl3, Map3k7, Prkcd, Prkcz, Rasal3, Rasgrf2, Rasgrp4, Rbbp8nl","Gm8113, Bank1, Zfp345, Zbtb22, Zbtb44, Dcaf8, Fbxw7, Frrs1, Gga2, Ryk, Plk5, Lrfn3, Btbd9, Hrob, Syk, Frrs1, Plcd4, Vmn2r105",53.25,high
68.0-70.0 kDa,68.0,70.0,438,1,11,8,Actin family; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers,Hspa8,"Cdkl3, Foxo1, Map3k2, Prkci, Rasgrp1, Rasgrp2, Rbbp8, Rbm14, Rhobtb3, Rhot2","Cry1, Rnpep, Repin1, Lrriq4, Nploc4, Ddx55, Ripk1 [Actin family], Kpna4, Cbfa2t3, Ptpn11, Prodh [Mitochondrial markers], Ccdc63, Lrrc40, Tesk1, Glg1, Gab1, Men1, Cacnb2",47.5,elevated
70.0-72.0 kDa,70.0,72.0,433,2,6,8,Actin family; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; MAPK cascade; Mitochondrial markers; Tubulin family,"Hspa1a, Hspa8","Foxo3, Map3k3, Rasgrp4, Rbm25, Rhobtb1, Tgfbi","Mak, Chml, Plk3, Eng, Mbd1, Zfp997, Acox1, Ncbp3, Nop9, Slc6a4, Slc23a2, Zmym5, Hspa1a [Heat shock proteins], Mak, Mtss2, Ranbp10, Glce, Sass6",45.0,elevated
72.0-74.0 kDa,72.0,74.0,398,1,8,8,Actin family; ER markers; Heat shock proteins; Histone family; JAK-STAT; Lamin family; Mitochondrial markers; p53 pathway,Sdha,"Hif3a, Jak2, Jakmip1, Prkcg, Prkcq, Raf1, Rasgrp4, Rhot1","Mpp4, Entrep3, Tacc2, Arhgap33os, Raver2, Cfap100, Gbp4, Gm12258, Mepce, Trim32, Hnrnpm, Mpp4, Anks3, Rad21, Zmynd11, Cd44, Fem1aa, Prc1",42.9,elevated
74.0-76.0 kDa,74.0,76.0,381,1,5,11,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Lamin family; Mitochondrial markers; Tubulin family; p53 pathway,Lmna,"Bcl11b, Jakmip1, Mdm1, Rasgrp4, Tgfbi","Dlg4, Fer, Fam217a, Ckap2, Foxp4, Abcg1, Duxf3, Xpr1, Zfp64, Ptprr, AU018091, Ttll12 [Tubulin family], Hdc, Zbtb33, Sass6, Pira13, Dytn, Slc26a10",39.8,elevated
76.0-78.0 kDa,76.0,78.0,372,0,10,9,AKT pathway; Actin family; Heat shock proteins; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,,"Jakmip3, Mapk7, Mapk8ip1, Mdm1, Prkca, Prkcb, Prkcd, Prkch, Prkg1","Clpb [Mitochondrial markers], Foxred2, Wdr48, Atf6b, Gramd1c, Rad50, Mcmdc2, Sytl4, Zfp976, Zfp53 [p53 pathway], Sirt1, Ccdc30, Capn13, Tmcc1, Tubgcp4 [Tubulin family], Lrch1, Ppp2r1b, Pwwp3a",40.35,elevated
78.0-80.0 kDa,78.0,80.0,354,0,7,6,Actin family; Apoptosis caspase/BCL; Lamin family; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR,,"Bcl6, Nfkbiz, Ppargc1a, Prkcg, Rasef, Rasgrp3, Rhobtb1","Adarb1, Brd7, Itih3, Acsl6, Cfap46, Atxn7l1, Zcchc8, Thop1, Thop1, Pfpl, Ikbke [NF-kB/Rel], Fbln1, Acsl1, Dclk2, Rnf19b, Med14, Mapt, Tnfaip2",32.7,elevated
80.0-82.0 kDa,80.0,82.0,354,0,6,10,AKT pathway; Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; Lamin family; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,,"Ccnt1, Ccnt2, Mdm1, Pik3r2, Prkcq, Rbak","Wdr49, R3hdm2, Klhl4, Eps8l1, Yme1l1, Zfp111, Nexn, Gp1ba, Papola, Slc44a1, Sh3rf2, C1ra, Nol10, Nup93, Eif2b5, Fancb, Tprn, Slc44a2",34.2,elevated
82.0-84.0 kDa,82.0,84.0,339,1,6,9,AKT pathway; Actin family; Apoptosis caspase/BCL; Heat shock proteins; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family,Hsp90ab1,"Bcl11a, Mapk6, Pik3r1, Prkce, Rhobtb2, Stat1","Rpgr, Phtf1, Erc1 [Actin family], Spg7, Ints10, Map7, Mark2, Top6bl, Gfm2 [Mitochondrial markers], Agbl2, Zdhhc8, Cog2, Mthfd1, Man1a, Vps52, Kcnc3, Kif15, Kri1",37.7,elevated
84.0-86.0 kDa,84.0,86.0,302,2,7,8,AKT pathway; Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Mitochondrial markers; NF-kB/Rel,"Hsp90aa1, Tfrc","Nfkb2, Pik3r6, Prkg2, Rbm28, Stat3, Stat4","Nasp, Zfp184, Dhx16, Lima1 [Actin family], Tle1, Dtna, Dtna, Fam83c, Sox5, Rps6ka6, Sytl5, Sox5, Arhgap24, Utrn, Cdh24, Phtf2, Zranb1, Arhgap24",41.6,elevated
86.0-88.0 kDa,86.0,88.0,314,0,10,8,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family,,"Bclaf1, Ccnf, Cdk11b, Mapk7, Pik3c3, Prkg2, Rasgrp1, Stat1","Rps6ka6, Zgrf1, Hgs, Fhip2a [Actin family], Aoc1, Itgb6, Zfp458, Map7d2, Enah, Snap91, Sgip1 [Actin family], Cog7, Fam193b, Cog7, Mfsd6, Sh3d19, Supt20, Axin2",36.7,elevated
88.0-90.0 kDa,88.0,90.0,245,0,5,7,Actin family; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; p53 pathway,,"Mapk8ip2, Rasal1, Rbsn, Stat1, Stat3","Farp1, Stat1 [JAK-STAT], Kcnq2, Vac14, Itgb5, Stat3 [JAK-STAT], Grip2 [Actin family], Unk, Zw10, Brd2, Trpv1, Acap2, Pkp2, Cdh11, Dact1, Pkp4, Top3a, Zfy2",25.0,elevated
90.0-92.0 kDa,90.0,92.0,252,0,14,11,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Nuclear receptor PPAR; Tubulin family; p53 pathway,,"Bcl11a, Bclaf3, Cdk11b, Hif1a, Jakmip3, Map3k20, Pik3ap1, Ppargc1a, Prkd3, Rasa4, Rasgrp1, Stat5a, Stat5b","Stat5b [JAK-STAT], Gapvd1, Arhgap12, Prom1, Zfx, Elfn2, Cpt1c, Adam8, Arhgef5, Kcnq5, Fyb1, Rasa4, Itgb5, Synm, Adamts4, Septin3, Taf4b, Matn2",41.85,elevated
92.0-94.0 kDa,92.0,94.0,262,0,7,9,Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family,,"Cdk13, Hif1a, Map3k11, Rbm5, Stat6, Tgfbr3","Poln, Exo1, Taf1c, Avil, Cdc5lrt6, Fam171b, Trim71, Arhgap26, Atxn2l, Cdc5lrt7, Adam9, 2310069G16Rik, Cdhr3, Col9a1, Col9a1, Kif9, Txndc16, Tsr1",30.35,elevated
94.0-96.0 kDa,94.0,96.0,250,1,3,7,Actin family; Apoptosis caspase/BCL; Heat shock proteins; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family,Eef2,"Bcl11b, Nfkb2, Rasa3","Tbc1d5, Cdhr1, Dnm1, Wdr75, Exoc6, Zbtb10, Vmn2r94, Micall1, Zfp110 [Actin family], Grik1, Cfh, Lrrc8a, Cacna1f, Exoc6b, Prickle1, Hspa4 [Heat shock proteins], Esyt2, Vmn2r13",27.25,elevated
96.0-98.0 kDa,96.0,98.0,331,0,14,8,Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel,,"Cdkl5, Jakmip1, Jakmip2, Map3k12, Nfkb2, Pik3c3, Pik3r5, Prkd2, Rasa2, Rbm12b1, Rbm12b2, Rbm15b, Rbm19, Tgfbrap1","Hnrnpul1, Polk, Gm61617, Armc3, Ilf3, Pdcd6ip [Actin family], Znf629, Grm4, Ttc7b, Sycp2l, Ankrd28, Map3k12 [MAPK cascade], Skor1, Kctd1, Xrra1, Vmn2r15, Kansl3, Vmn2r22",43.55,elevated
